fecha;producto;cliente;valor
2023-04-01;pr-wd-93;cli-wd-93;29,46
2023-04-01;pr-wd-93;cli-wd-22;33,98
2023-04-01;pr-wd-93;cli-wd-27;27,28
2023-04-01;pr-wd-93;cli-wd-10;31,08
2023-04-01;pr-wd-93;cli-wd-80;36,2
2023-04-01;pr-wd-93;cli-wd-61;34,46
2023-04-01;pr-wd-93;cli-wd-51;30,58
2023-03-31;pr-wd-93;cli-wd-10;28,32
2023-03-31;pr-wd-93;cli-wd-06;33,8
2023-03-31;pr-wd-93;cli-wd-62;35,9
2023-03-31;pr-wd-93;cli-wd-05;29,84
2023-03-31;pr-wd-93;cli-wd-70;33,32
2023-03-31;pr-wd-93;cli-wd-63;30,8
2023-03-31;pr-al-52;cli-al-56;36545,5236
2023-03-31;pr-al-52;cli-al-59;37153,3494
2023-03-31;pr-al-52;cli-al-63;36874,7626
2023-03-31;pr-al-52;cli-al-89;36874,7626
2023-03-31;pr-al-52;cli-al-59;36317,589
2023-03-31;pr-al-52;cli-al-51;36140,3065
2023-03-31;pr-al-52;cli-al-50;36570,8497
2023-03-31;pr-al-52;cli-al-04;36114,9804
2023-03-31;pr-wd-93;cli-wd-48;36,04
2023-03-31;pr-wd-93;cli-wd-32;30,22
2023-03-31;pr-wd-93;cli-wd-51;35,5
2023-03-31;pr-dd-15;cli-dd-52;23,38
2023-03-31;pr-wd-93;cli-wd-99;31,08
2023-03-30;pr-al-52;cli-al-74;36900,0887
2023-03-30;pr-al-52;cli-al-34;36469,5454
2023-03-30;pr-al-52;cli-al-36;36520,1976
2023-03-30;pr-al-52;cli-al-70;35887,0457
2023-03-30;pr-al-52;cli-al-43;35760,4154
2023-03-30;pr-al-52;cli-al-16;45738,8882
2023-03-30;pr-al-52;cli-al-59;36646,8279
2023-03-30;pr-wd-93;cli-wd-53;30,84
2023-03-30;pr-wd-93;cli-wd-19;29,7
2023-03-30;pr-wd-93;cli-wd-98;28,98
2023-03-30;pr-wd-93;cli-wd-89;34,34
2023-03-30;pr-wd-93;cli-wd-95;32,86
2023-03-30;pr-wd-93;cli-wd-41;24,44
2023-03-30;pr-wd-93;cli-wd-81;28,12
2023-03-30;pr-wd-93;cli-wd-47;29,34
2023-03-30;pr-wd-93;cli-wd-94;32,6
2023-03-30;pr-wd-93;cli-wd-54;28,94
2023-03-29;pr-al-52;cli-al-55;35000,6332
2023-03-29;pr-al-52;cli-al-95;35481,8286
2023-03-29;pr-al-52;cli-al-19;37482,5883
2023-03-29;pr-al-52;cli-al-62;45992,1489
2023-03-29;pr-al-52;cli-al-99;35355,1982
2023-03-29;pr-al-52;cli-al-93;35481,8286
2023-03-29;pr-al-52;cli-al-59;37431,9362
2023-03-29;pr-wd-93;cli-wd-65;30,52
2023-03-29;pr-wd-93;cli-wd-68;32,98
2023-03-29;pr-wd-93;cli-wd-28;38,74
2023-03-29;pr-wd-93;cli-wd-18;30,22
2023-03-29;pr-wd-93;cli-wd-26;25,36
2023-03-29;pr-wd-93;cli-wd-19;38,8
2023-03-29;pr-wd-93;cli-wd-55;35,54
2023-03-29;pr-wd-93;cli-wd-57;31,48
2023-03-29;pr-wd-93;cli-wd-06;27,24
2023-03-29;pr-wd-93;cli-wd-01;33,92
2023-03-29;pr-wd-93;cli-wd-08;29,66
2023-03-29;pr-wd-93;cli-wd-97;29,36
2023-03-28;pr-al-52;cli-al-51;35481,8286
2023-03-28;pr-al-52;cli-al-85;35557,8068
2023-03-28;pr-al-52;cli-al-88;35760,4154
2023-03-28;pr-al-52;cli-al-25;45637,5839
2023-03-28;pr-al-52;cli-al-47;34874,0028
2023-03-28;pr-al-52;cli-al-55;36266,9368
2023-03-28;pr-al-52;cli-al-64;46093,4532
2023-03-28;pr-wd-93;cli-wd-83;34,2
2023-03-28;pr-wd-93;cli-wd-93;35,0
2023-03-28;pr-wd-93;cli-wd-10;32,14
2023-03-28;pr-wd-93;cli-wd-56;30,64
2023-03-28;pr-dd-15;cli-dd-12;25,8
2023-03-28;pr-wd-93;cli-wd-33;30,28
2023-03-28;pr-wd-93;cli-wd-71;25,72
2023-03-28;pr-dd-15;cli-dd-17;24,8
2023-03-28;pr-wd-93;cli-wd-61;33,28
2023-03-28;pr-wd-93;cli-wd-10;31,84
2023-03-28;pr-wd-93;cli-wd-31;29,84
2023-03-28;pr-wd-93;cli-wd-60;35,66
2023-03-28;pr-wd-93;cli-wd-70;31,3
2023-03-28;pr-wd-93;cli-wd-17;36,6
2023-03-27;pr-al-52;cli-al-50;36798,7844
2023-03-27;pr-al-52;cli-al-37;45713,5621
2023-03-27;pr-al-52;cli-al-82;42294,5422
2023-03-27;pr-al-52;cli-al-62;36317,589
2023-03-27;pr-al-52;cli-al-90;36039,0022
2023-03-27;pr-al-52;cli-al-80;36621,5018
2023-03-27;pr-al-52;cli-al-72;35532,4807
2023-03-27;pr-wd-93;cli-wd-88;33,26
2023-03-27;pr-wd-93;cli-wd-77;28,46
2023-03-27;pr-wd-93;cli-wd-29;32,42
2023-03-27;pr-wd-93;cli-wd-32;36,3
2023-03-27;pr-wd-93;cli-wd-88;40,52
2023-03-27;pr-wd-93;cli-wd-80;29,86
2023-03-27;pr-wd-93;cli-wd-11;35,82
2023-03-27;pr-wd-93;cli-wd-96;38,18
2023-03-26;pr-al-52;cli-al-06;45966,8229
2023-03-26;pr-al-52;cli-al-35;37178,6755
2023-03-26;pr-al-52;cli-al-33;36874,7626
2023-03-26;pr-al-52;cli-al-18;37254,6537
2023-03-26;pr-al-52;cli-al-37;35329,8721
2023-03-26;pr-al-52;cli-al-13;35988,35
2023-03-26;pr-al-52;cli-al-74;37229,3276
2023-03-26;pr-wd-93;cli-wd-90;34,02
2023-03-26;pr-wd-93;cli-wd-81;27,16
2023-03-26;pr-wd-93;cli-wd-64;29,52
2023-03-26;pr-wd-93;cli-wd-01;35,54
2023-03-26;pr-wd-93;cli-wd-63;31,64
2023-03-26;pr-wd-93;cli-wd-89;35,76
2023-03-26;pr-wd-93;cli-wd-34;30,86
2023-03-26;pr-wd-93;cli-wd-10;32,44
2023-03-26;pr-wd-93;cli-wd-84;30,7
2023-03-26;pr-wd-93;cli-wd-07;28,2
2023-03-26;pr-wd-93;cli-wd-56;32,26
2023-03-26;pr-wd-93;cli-wd-80;36,62
2023-03-25;pr-al-52;cli-al-37;45308,345
2023-03-25;pr-al-52;cli-al-29;35760,4154
2023-03-25;pr-al-52;cli-al-12;35583,1328
2023-03-25;pr-al-52;cli-al-17;37153,3494
2023-03-25;pr-al-52;cli-al-48;45688,2361
2023-03-25;pr-al-52;cli-al-84;35633,785
2023-03-25;pr-al-52;cli-al-26;37128,0233
2023-03-25;pr-al-52;cli-al-83;35760,4154
2023-03-25;pr-wd-93;cli-wd-12;28,0
2023-03-25;pr-wd-93;cli-wd-21;28,24
2023-03-25;pr-wd-93;cli-wd-42;28,74
2023-03-25;pr-wd-93;cli-wd-61;36,68
2023-03-25;pr-wd-93;cli-wd-58;37,8
2023-03-25;pr-wd-93;cli-wd-54;34,04
2023-03-25;pr-wd-93;cli-wd-34;28,78
2023-03-25;pr-wd-93;cli-wd-07;34,18
2023-03-25;pr-wd-93;cli-wd-35;31,28
2023-03-25;pr-wd-93;cli-wd-15;28,52
2023-03-25;pr-wd-93;cli-wd-65;28,52
2023-03-25;pr-wd-93;cli-wd-90;29,04
2023-03-25;pr-wd-93;cli-wd-99;29,46
2023-03-24;pr-al-52;cli-al-25;36418,8933
2023-03-24;pr-al-52;cli-al-59;36722,8061
2023-03-24;pr-al-52;cli-al-79;41205,5211
2023-03-24;pr-al-52;cli-al-86;36368,2411
2023-03-24;pr-al-52;cli-al-06;36570,8497
2023-03-24;pr-al-52;cli-al-52;36722,8061
2023-03-24;pr-al-52;cli-al-79;35912,3718
2023-03-24;pr-al-52;cli-al-88;36469,5454
2023-03-24;pr-wd-93;cli-wd-21;35,7
2023-03-24;pr-wd-93;cli-wd-71;39,28
2023-03-24;pr-wd-93;cli-wd-93;30,08
2023-03-24;pr-wd-93;cli-wd-96;27,54
2023-03-24;pr-wd-93;cli-wd-32;31,4
2023-03-24;pr-wd-93;cli-wd-53;29,9
2023-03-24;pr-wd-93;cli-wd-59;29,44
2023-03-24;pr-wd-93;cli-wd-69;32,72
2023-03-24;pr-wd-93;cli-wd-62;27,94
2023-03-24;pr-wd-93;cli-wd-04;40,78
2023-03-24;pr-wd-93;cli-wd-86;26,64
2023-03-24;pr-wd-93;cli-wd-18;30,24
2023-03-24;pr-wd-93;cli-wd-99;28,52
2023-03-24;pr-wd-93;cli-wd-81;29,6
2023-03-24;pr-wd-93;cli-wd-56;31,5
2023-03-24;pr-wd-93;cli-wd-24;34,42
2023-03-24;pr-wd-93;cli-wd-66;27,74
2023-03-24;pr-wd-93;cli-wd-13;29,86
2023-03-23;pr-al-52;cli-al-62;36773,4583
2023-03-23;pr-al-52;cli-al-54;36621,5018
2023-03-23;pr-al-52;cli-al-15;36140,3065
2023-03-23;pr-al-52;cli-al-69;45840,1925
2023-03-23;pr-al-52;cli-al-03;45941,4968
2023-03-23;pr-wd-93;cli-wd-37;38,62
2023-03-23;pr-wd-93;cli-wd-37;27,14
2023-03-23;pr-wd-93;cli-wd-03;29,1
2023-03-23;pr-wd-93;cli-wd-63;36,24
2023-03-23;pr-wd-93;cli-wd-35;29,78
2023-03-23;pr-wd-93;cli-wd-52;29,62
2023-03-23;pr-wd-93;cli-wd-87;28,54
2023-03-23;pr-wd-93;cli-wd-28;34,32
2023-03-23;pr-wd-93;cli-wd-94;21,76
2023-03-23;pr-wd-93;cli-wd-18;40,54
2023-03-23;pr-wd-93;cli-wd-36;32,7
2023-03-23;pr-wd-93;cli-wd-33;39,9
2023-03-23;pr-wd-93;cli-wd-64;30,18
2023-03-23;pr-wd-93;cli-wd-26;34,02
2023-03-22;pr-al-52;cli-al-48;45333,671
2023-03-22;pr-al-52;cli-al-40;36216,2847
2023-03-22;pr-al-52;cli-al-17;45865,5186
2023-03-22;pr-al-52;cli-al-40;36798,7844
2023-03-22;pr-al-52;cli-al-07;36697,4801
2023-03-22;pr-al-52;cli-al-57;44143,3456
2023-03-22;pr-wd-93;cli-wd-08;31,26
2023-03-22;pr-wd-93;cli-wd-56;30,5
2023-03-22;pr-wd-93;cli-wd-31;33,0
2023-03-22;pr-wd-93;cli-wd-59;35,98
2023-03-22;pr-wd-93;cli-wd-58;28,0
2023-03-22;pr-wd-93;cli-wd-12;29,08
2023-03-22;pr-wd-93;cli-wd-48;30,04
2023-03-22;pr-wd-93;cli-wd-31;28,92
2023-03-22;pr-wd-93;cli-wd-83;28,52
2023-03-22;pr-wd-93;cli-wd-63;25,58
2023-03-21;pr-wd-93;cli-wd-74;29,84
2023-03-21;pr-wd-93;cli-wd-39;34,24
2023-03-21;pr-wd-93;cli-wd-76;27,86
2023-03-21;pr-wd-93;cli-wd-20;33,44
2023-03-21;pr-wd-93;cli-wd-48;27,38
2023-03-21;pr-wd-93;cli-wd-71;29,34
2023-03-21;pr-wd-93;cli-wd-54;28,1
2023-03-21;pr-al-52;cli-al-78;45536,2796
2023-03-21;pr-al-52;cli-al-75;35532,4807
2023-03-21;pr-al-52;cli-al-71;43662,1502
2023-03-21;pr-al-52;cli-al-29;36596,1758
2023-03-21;pr-al-52;cli-al-74;45561,6057
2023-03-21;pr-al-52;cli-al-93;36393,5672
2023-03-21;pr-al-52;cli-al-73;35887,0457
2023-03-21;pr-al-52;cli-al-48;35152,5896
2023-03-21;pr-wd-93;cli-wd-74;28,7
2023-03-21;pr-wd-93;cli-wd-83;33,36
2023-03-21;pr-wd-93;cli-wd-56;31,7
2023-03-21;pr-wd-93;cli-wd-95;35,84
2023-03-21;pr-wd-93;cli-wd-17;29,62
2023-03-21;pr-wd-93;cli-wd-09;29,58
2023-03-21;pr-wd-93;cli-wd-97;27,06
2023-03-21;pr-wd-93;cli-wd-34;28,08
2023-03-21;pr-wd-93;cli-wd-45;34,16
2023-03-21;pr-wd-93;cli-wd-88;31,2
2023-03-20;pr-al-52;cli-al-09;45460,3014
2023-03-20;pr-al-52;cli-al-07;35405,8503
2023-03-20;pr-al-52;cli-al-16;33202,482
2023-03-20;pr-al-52;cli-al-19;35557,8068
2023-03-20;pr-al-52;cli-al-06;44649,8671
2023-03-20;pr-al-52;cli-al-11;35253,8939
2023-03-20;pr-al-52;cli-al-76;37406,6101
2023-03-20;pr-wd-93;cli-wd-61;29,88
2023-03-20;pr-wd-93;cli-wd-42;38,2
2023-03-20;pr-wd-93;cli-wd-13;29,4
2023-03-20;pr-wd-93;cli-wd-12;27,22
2023-03-20;pr-wd-93;cli-wd-85;34,3
2023-03-20;pr-wd-93;cli-wd-74;35,86
2023-03-20;pr-wd-93;cli-wd-20;36,7
2023-03-20;pr-wd-93;cli-wd-50;29,64
2023-03-20;pr-wd-93;cli-wd-36;39,64
2023-03-20;pr-wd-93;cli-wd-92;34,42
2023-03-20;pr-wd-93;cli-wd-88;29,08
2023-03-20;pr-wd-93;cli-wd-69;27,98
2023-03-20;pr-wd-93;cli-wd-37;27,36
2023-03-20;pr-wd-93;cli-wd-12;30,46
2023-03-20;pr-wd-93;cli-wd-99;35,26
2023-03-20;pr-wd-93;cli-wd-40;28,36
2023-03-20;pr-wd-93;cli-wd-54;34,24
2023-03-19;pr-al-52;cli-al-02;44421,9324
2023-03-19;pr-al-52;cli-al-50;45865,5186
2023-03-19;pr-al-52;cli-al-41;35709,7632
2023-03-19;pr-al-52;cli-al-45;35633,785
2023-03-19;pr-al-52;cli-al-09;35963,0239
2023-03-19;pr-al-52;cli-al-62;35684,4371
2023-03-19;pr-al-52;cli-al-86;34088,8945
2023-03-19;pr-wd-93;cli-wd-47;30,56
2023-03-19;pr-wd-93;cli-wd-05;35,12
2023-03-19;pr-wd-93;cli-wd-76;29,34
2023-03-19;pr-wd-93;cli-wd-01;29,24
2023-03-19;pr-wd-93;cli-wd-44;28,16
2023-03-19;pr-wd-93;cli-wd-22;28,6
2023-03-19;pr-wd-93;cli-wd-38;31,02
2023-03-19;pr-wd-93;cli-wd-19;37,42
2023-03-19;pr-wd-93;cli-wd-80;35,56
2023-03-19;pr-wd-93;cli-wd-31;29,54
2023-03-19;pr-wd-93;cli-wd-67;33,16
2023-03-19;pr-wd-93;cli-wd-87;29,04
2023-03-19;pr-wd-93;cli-wd-42;29,04
2023-03-19;pr-wd-93;cli-wd-82;31,28
2023-03-19;pr-wd-93;cli-wd-26;28,82
2023-03-19;pr-wd-93;cli-wd-13;32,6
2023-03-19;pr-wd-93;cli-wd-58;29,88
2023-03-18;pr-al-52;cli-al-18;38141,0662
2023-03-18;pr-al-52;cli-al-67;35963,0239
2023-03-18;pr-al-52;cli-al-87;45764,2143
2023-03-18;pr-al-52;cli-al-03;35431,1764
2023-03-18;pr-al-52;cli-al-55;36342,915
2023-03-18;pr-al-52;cli-al-89;34772,6985
2023-03-18;pr-al-52;cli-al-91;42117,2597
2023-03-18;pr-wd-93;cli-wd-58;27,82
2023-03-18;pr-wd-93;cli-wd-63;28,2
2023-03-18;pr-wd-93;cli-wd-91;30,46
2023-03-18;pr-wd-93;cli-wd-52;35,58
2023-03-18;pr-wd-93;cli-wd-89;36,0
2023-03-18;pr-wd-93;cli-wd-24;33,46
2023-03-18;pr-wd-93;cli-wd-72;29,72
2023-03-18;pr-wd-93;cli-wd-09;36,0
2023-03-18;pr-wd-93;cli-wd-37;28,56
2023-03-18;pr-wd-93;cli-wd-94;29,48
2023-03-18;pr-wd-93;cli-wd-83;33,88
2023-03-18;pr-wd-93;cli-wd-53;30,84
2023-03-18;pr-wd-93;cli-wd-80;30,68
2023-03-18;pr-wd-93;cli-wd-24;28,68
2023-03-18;pr-wd-93;cli-wd-21;40,86
2023-03-18;pr-wd-93;cli-wd-40;37,56
2023-03-18;pr-wd-93;cli-wd-62;26,92
2023-03-17;pr-al-52;cli-al-70;37457,2623
2023-03-17;pr-al-52;cli-al-69;45586,9318
2023-03-17;pr-al-52;cli-al-14;35709,7632
2023-03-17;pr-al-52;cli-al-42;46979,8658
2023-03-17;pr-al-52;cli-al-50;36900,0887
2023-03-17;pr-al-52;cli-al-61;46726,6051
2023-03-17;pr-al-52;cli-al-04;41712,0426
2023-03-17;pr-al-52;cli-al-72;35127,2635
2023-03-17;pr-al-52;cli-al-88;35025,9592
2023-03-17;pr-al-52;cli-al-75;33455,7427
2023-03-17;pr-al-52;cli-al-17;33987,5902
2023-03-17;pr-al-52;cli-al-85;36064,3282
2023-03-17;pr-al-52;cli-al-57;35000,6332
2023-03-17;pr-wd-93;cli-wd-90;30,1
2023-03-17;pr-wd-93;cli-wd-48;31,8
2023-03-17;pr-wd-93;cli-wd-44;34,66
2023-03-17;pr-wd-93;cli-wd-45;30,26
2023-03-17;pr-wd-93;cli-wd-91;38,68
2023-03-17;pr-wd-93;cli-wd-80;29,22
2023-03-17;pr-wd-93;cli-wd-90;28,92
2023-03-17;pr-wd-93;cli-wd-33;33,42
2023-03-17;pr-wd-93;cli-wd-31;29,06
2023-03-17;pr-wd-93;cli-wd-47;29,2
2023-03-17;pr-wd-93;cli-wd-06;28,9
2023-03-17;pr-wd-93;cli-wd-72;29,1
2023-03-17;pr-wd-93;cli-wd-71;31,12
2023-03-17;pr-wd-93;cli-wd-34;29,22
2023-03-17;pr-wd-93;cli-wd-53;33,4
2023-03-17;pr-wd-93;cli-wd-14;29,28
2023-03-17;pr-wd-93;cli-wd-16;30,74
2023-03-17;pr-wd-93;cli-wd-43;34,2
2023-03-16;pr-al-52;cli-al-73;45434,9753
2023-03-16;pr-al-52;cli-al-74;35051,2853
2023-03-16;pr-al-52;cli-al-81;35659,1111
2023-03-16;pr-al-52;cli-al-12;35861,7197
2023-03-16;pr-wd-93;cli-wd-70;28,58
2023-03-16;pr-wd-93;cli-wd-19;35,46
2023-03-16;pr-wd-93;cli-wd-41;39,92
2023-03-16;pr-wd-93;cli-wd-53;29,06
2023-03-16;pr-wd-93;cli-wd-29;28,7
2023-03-16;pr-wd-93;cli-wd-70;30,92
2023-03-16;pr-wd-93;cli-wd-59;29,3
2023-03-16;pr-wd-93;cli-wd-89;30,92
2023-03-16;pr-wd-93;cli-wd-64;27,4
2023-03-16;pr-wd-93;cli-wd-24;28,7
2023-03-16;pr-wd-93;cli-wd-89;34,94
2023-03-16;pr-wd-93;cli-wd-16;29,96
2023-03-16;pr-wd-93;cli-wd-52;32,88
2023-03-16;pr-wd-93;cli-wd-80;32,86
2023-03-16;pr-wd-93;cli-wd-06;30,96
2023-03-16;pr-wd-93;cli-wd-37;40,24
2023-03-16;pr-wd-93;cli-wd-85;28,52
2023-03-16;pr-wd-93;cli-wd-04;36,82
2023-03-15;pr-al-52;cli-al-98;44143,3456
2023-03-15;pr-al-52;cli-al-92;37305,3058
2023-03-15;pr-al-52;cli-al-38;35203,2417
2023-03-15;pr-al-52;cli-al-41;36646,8279
2023-03-15;pr-al-52;cli-al-92;35861,7197
2023-03-15;pr-al-52;cli-al-81;36114,9804
2023-03-15;pr-al-52;cli-al-14;35253,8939
2023-03-15;pr-al-52;cli-al-71;35405,8503
2023-03-15;pr-wd-93;cli-wd-86;32,6
2023-03-15;pr-wd-93;cli-wd-51;29,36
2023-03-15;pr-wd-93;cli-wd-65;27,08
2023-03-15;pr-wd-93;cli-wd-93;37,84
2023-03-15;pr-wd-93;cli-wd-52;33,04
2023-03-15;pr-wd-93;cli-wd-95;29,8
2023-03-15;pr-wd-93;cli-wd-30;37,86
2023-03-15;pr-wd-93;cli-wd-57;25,68
2023-03-15;pr-wd-93;cli-wd-79;34,54
2023-03-15;pr-wd-93;cli-wd-82;29,12
2023-03-15;pr-wd-93;cli-wd-99;28,42
2023-03-15;pr-wd-93;cli-wd-30;32,14
2023-03-15;pr-wd-93;cli-wd-98;29,46
2023-03-15;pr-wd-93;cli-wd-42;33,52
2023-03-15;pr-wd-93;cli-wd-11;28,36
2023-03-15;pr-wd-93;cli-wd-27;30,22
2023-03-15;pr-wd-93;cli-wd-24;29,1
2023-03-15;pr-wd-93;cli-wd-99;30,2
2023-03-15;pr-wd-93;cli-wd-39;30,3
2023-03-15;pr-wd-93;cli-wd-72;30,4
2023-03-14;pr-al-52;cli-al-18;37229,3276
2023-03-14;pr-al-52;cli-al-77;42471,8248
2023-03-14;pr-al-52;cli-al-45;35659,1111
2023-03-14;pr-al-52;cli-al-88;37609,2187
2023-03-14;pr-al-52;cli-al-87;35481,8286
2023-03-14;pr-al-52;cli-al-12;35912,3718
2023-03-14;pr-wd-93;cli-wd-49;32,76
2023-03-14;pr-wd-93;cli-wd-94;35,66
2023-03-14;pr-wd-93;cli-wd-31;38,98
2023-03-14;pr-wd-93;cli-wd-92;30,52
2023-03-14;pr-wd-93;cli-wd-22;31,2
2023-03-14;pr-wd-93;cli-wd-44;29,04
2023-03-14;pr-wd-93;cli-wd-92;30,56
2023-03-14;pr-wd-93;cli-wd-64;33,78
2023-03-14;pr-wd-93;cli-wd-77;30,64
2023-03-14;pr-wd-93;cli-wd-25;39,46
2023-03-14;pr-wd-93;cli-wd-51;32,96
2023-03-13;pr-al-52;cli-al-07;36773,4583
2023-03-13;pr-al-52;cli-al-06;37710,523
2023-03-13;pr-al-52;cli-al-24;34215,5249
2023-03-13;pr-al-52;cli-al-19;36292,2629
2023-03-13;pr-al-52;cli-al-83;45814,8664
2023-03-13;pr-al-52;cli-al-09;35659,1111
2023-03-13;pr-wd-93;cli-wd-36;31,7
2023-03-13;pr-wd-93;cli-wd-40;31,74
2023-03-13;pr-wd-93;cli-wd-93;33,5
2023-03-13;pr-wd-93;cli-wd-24;35,54
2023-03-13;pr-wd-93;cli-wd-48;37,2
2023-03-13;pr-wd-93;cli-wd-63;29,48
2023-03-13;pr-wd-93;cli-wd-69;28,06
2023-03-13;pr-wd-93;cli-wd-53;32,82
2023-03-13;pr-wd-93;cli-wd-54;29,58
2023-03-13;pr-wd-93;cli-wd-42;30,16
2023-03-13;pr-wd-93;cli-wd-45;27,96
2023-03-13;pr-wd-93;cli-wd-90;28,64
2023-03-13;pr-wd-93;cli-wd-14;30,88
2023-03-13;pr-wd-93;cli-wd-29;28,5
2023-03-13;pr-wd-93;cli-wd-06;31,88
2023-03-13;pr-wd-93;cli-wd-07;27,96
2023-03-13;pr-wd-93;cli-wd-37;35,9
2023-03-13;pr-wd-93;cli-wd-53;30,68
2023-03-13;pr-wd-93;cli-wd-18;28,82
2023-03-12;pr-al-52;cli-al-87;44269,976
2023-03-12;pr-al-52;cli-al-38;36342,915
2023-03-12;pr-al-52;cli-al-59;36064,3282
2023-03-12;pr-al-52;cli-al-01;36368,2411
2023-03-12;pr-al-52;cli-al-68;34949,981
2023-03-12;pr-al-52;cli-al-44;34848,6767
2023-03-12;pr-al-52;cli-al-47;35152,5896
2023-03-12;pr-al-52;cli-al-35;36342,915
2023-03-12;pr-al-52;cli-al-87;35481,8286
2023-03-12;pr-wd-93;cli-wd-91;32,06
2023-03-12;pr-wd-93;cli-wd-60;36,38
2023-03-12;pr-wd-93;cli-wd-90;28,4
2023-03-12;pr-wd-93;cli-wd-52;35,02
2023-03-12;pr-wd-93;cli-wd-08;34,64
2023-03-12;pr-wd-93;cli-wd-80;30,7
2023-03-12;pr-wd-93;cli-wd-41;30,52
2023-03-12;pr-wd-93;cli-wd-03;27,76
2023-03-12;pr-wd-93;cli-wd-96;39,46
2023-03-12;pr-wd-93;cli-wd-69;33,44
2023-03-12;pr-wd-93;cli-wd-84;31,82
2023-03-12;pr-wd-93;cli-wd-14;28,2
2023-03-12;pr-wd-93;cli-wd-96;29,02
2023-03-12;pr-wd-93;cli-wd-26;37,88
2023-03-12;pr-wd-93;cli-wd-70;28,66
2023-03-12;pr-wd-93;cli-wd-58;35,88
2023-03-12;pr-wd-93;cli-wd-40;38,6
2023-03-12;pr-wd-93;cli-wd-51;28,34
2023-03-12;pr-wd-93;cli-wd-05;28,58
2023-03-12;pr-wd-93;cli-wd-77;27,5
2023-03-11;pr-al-52;cli-al-32;36520,1976
2023-03-11;pr-al-52;cli-al-80;36697,4801
2023-03-11;pr-al-52;cli-al-01;35583,1328
2023-03-11;pr-al-52;cli-al-77;44675,1931
2023-03-11;pr-wd-93;cli-wd-54;28,46
2023-03-11;pr-wd-93;cli-wd-11;39,7
2023-03-11;pr-wd-93;cli-wd-53;35,66
2023-03-11;pr-wd-93;cli-wd-08;28,08
2023-03-11;pr-wd-93;cli-wd-25;33,66
2023-03-11;pr-wd-93;cli-wd-40;39,44
2023-03-11;pr-wd-93;cli-wd-32;29,68
2023-03-11;pr-wd-93;cli-wd-88;29,82
2023-03-11;pr-wd-93;cli-wd-28;29,16
2023-03-11;pr-wd-93;cli-wd-78;28,42
2023-03-11;pr-wd-93;cli-wd-03;28,44
2023-03-11;pr-wd-93;cli-wd-91;27,82
2023-03-11;pr-wd-93;cli-wd-84;33,0
2023-03-11;pr-wd-93;cli-wd-79;29,52
2023-03-11;pr-wd-93;cli-wd-62;30,34
2023-03-11;pr-wd-93;cli-wd-27;31,6
2023-03-11;pr-wd-93;cli-wd-45;32,2
2023-03-11;pr-wd-93;cli-wd-92;41,92
2023-03-11;pr-wd-93;cli-wd-25;32,88
2023-03-11;pr-wd-93;cli-wd-61;32,88
2023-03-11;pr-wd-93;cli-wd-44;27,78
2023-03-10;pr-al-52;cli-al-97;35431,1764
2023-03-10;pr-al-52;cli-al-46;34342,1553
2023-03-10;pr-al-52;cli-al-14;34823,3507
2023-03-10;pr-al-52;cli-al-08;37786,5012
2023-03-10;pr-al-52;cli-al-48;36596,1758
2023-03-10;pr-al-52;cli-al-14;36824,1104
2023-03-10;pr-wd-93;cli-wd-65;31,4
2023-03-10;pr-wd-93;cli-wd-80;36,26
2023-03-10;pr-wd-93;cli-wd-82;41,46
2023-03-10;pr-wd-93;cli-wd-07;32,4
2023-03-10;pr-dd-15;cli-dd-79;29,78
2023-03-10;pr-dd-15;cli-dd-88;30,04
2023-03-10;pr-wd-93;cli-wd-49;28,22
2023-03-10;pr-wd-93;cli-wd-55;35,18
2023-03-10;pr-wd-93;cli-wd-13;30,74
2023-03-10;pr-wd-93;cli-wd-73;32,1
2023-03-10;pr-wd-93;cli-wd-56;36,56
2023-03-10;pr-wd-93;cli-wd-56;27,42
2023-03-10;pr-wd-93;cli-wd-15;29,62
2023-03-10;pr-wd-93;cli-wd-57;39,7
2023-03-10;pr-wd-93;cli-wd-58;33,78
2023-03-10;pr-wd-93;cli-wd-35;36,6
2023-03-10;pr-wd-93;cli-wd-88;29,24
2023-03-10;pr-wd-93;cli-wd-97;32,26
2023-03-10;pr-wd-93;cli-wd-16;32,14
2023-03-10;pr-wd-93;cli-wd-08;30,14
2023-03-10;pr-wd-93;cli-wd-93;35,88
2023-03-09;pr-al-52;cli-al-87;36342,915
2023-03-09;pr-al-52;cli-al-45;35507,1546
2023-03-09;pr-al-52;cli-al-95;36596,1758
2023-03-09;pr-al-52;cli-al-40;36621,5018
2023-03-09;pr-wd-93;cli-wd-54;36,76
2023-03-09;pr-wd-93;cli-wd-14;29,16
2023-03-09;pr-wd-93;cli-wd-59;27,9
2023-03-09;pr-wd-93;cli-wd-94;29,96
2023-03-09;pr-wd-93;cli-wd-53;27,94
2023-03-09;pr-wd-93;cli-wd-27;29,32
2023-03-09;pr-wd-93;cli-wd-47;29,26
2023-03-09;pr-wd-93;cli-wd-80;34,22
2023-03-09;pr-wd-93;cli-wd-06;28,28
2023-03-09;pr-wd-93;cli-wd-55;31,24
2023-03-09;pr-wd-93;cli-wd-97;37,18
2023-03-09;pr-wd-93;cli-wd-44;30,24
2023-03-09;pr-wd-93;cli-wd-18;28,34
2023-03-09;pr-wd-93;cli-wd-16;29,54
